Customer,InvoiceDay,Count
348,2011-07-18,1
348,2011-09-16,1
348,2011-10-03,1
348,2011-10-10,1
348,2011-10-27,1
348,2011-11-04,1
348,2011-11-14,1
295,2011-01-23,1
295,2011-03-18,1
295,2011-06-06,1
295,2011-06-30,1
295,2011-10-04,1
295,2011-12-08,1
119,2010-12-07,1
119,2010-12-10,1
119,2011-01-05,1
119,2011-02-01,1
119,2011-02-11,1
119,2011-02-23,1
119,2011-03-15,1
119,2011-03-29,1
119,2011-04-14,1
119,2011-04-27,1
119,2011-05-05,1
119,2011-05-19,1
119,2011-06-05,1
119,2011-06-14,1
119,2011-06-30,1
119,2011-07-12,1
119,2011-07-20,1
119,2011-07-25,1
119,2011-08-03,1
119,2011-08-09,2
119,2011-08-21,1
119,2011-08-30,1
119,2011-09-30,2
119,2011-10-31,1
119,2011-11-02,1
119,2011-11-18,1
119,2011-11-21,1
119,2011-12-01,1
119,2011-12-08,1
92,2010-12-06,3
92,2010-12-08,1
92,2011-01-25,1
92,2011-02-11,1
92,2011-03-30,2
92,2011-04-14,1
92,2011-05-11,2
92,2011-06-17,3
92,2011-07-20,3
92,2011-08-04,1
92,2011-08-31,2
92,2011-09-15,1
92,2011-09-18,1
92,2011-10-14,2
92,2011-10-27,2
92,2011-11-04,1
92,2011-11-11,1
92,2011-12-08,2
326,2011-02-10,1
326,2011-05-23,3
326,2011-08-11,1
326,2011-09-20,1
326,2011-12-02,1
23,2010-12-01,2
23,2010-12-08,1
23,2010-12-10,1
23,2011-01-17,1
23,2011-03-20,1
23,2011-04-06,1
23,2011-05-22,1
23,2011-06-05,1
23,2011-06-06,1
23,2011-08-30,1
23,2011-10-05,1
23,2011-10-25,1
23,2011-11-04,1
23,2011-11-09,1
135,2010-12-08,3
135,2011-02-23,1
135,2011-06-05,1
135,2011-06-30,1
135,2011-07-01,2
135,2011-07-14,1
135,2011-08-17,1
135,2011-08-22,1
135,2011-08-31,1
135,2011-10-10,2
135,2011-10-26,2
135,2011-12-05,1
366,2011-03-17,1
366,2011-04-04,1
366,2011-06-15,1
366,2011-08-08,1
366,2011-09-06,3
366,2011-09-14,1
366,2011-09-25,1
366,2011-11-10,1
366,2011-11-17,1
377,2011-03-29,1
377,2011-04-06,1
377,2011-04-20,1
377,2011-05-24,1
377,2011-06-02,1
377,2011-06-13,1
377,2011-07-06,1
377,2011-07-25,1
377,2011-08-03,1
377,2011-08-16,1
377,2011-08-23,1
377,2011-08-25,1
377,2011-09-12,1
377,2011-09-25,1
377,2011-11-02,1
285,2011-01-17,1
285,2011-02-15,1
285,2011-03-09,1
285,2011-04-20,1
285,2011-06-07,1
285,2011-06-29,1
285,2011-08-09,1
285,2011-08-25,1
285,2011-09-22,1
285,2011-10-18,1
285,2011-10-28,1
285,2011-11-11,1
285,2011-12-06,1
116,2010-12-07,1
116,2011-01-26,1
116,2011-02-25,1
116,2011-03-31,1
116,2011-04-07,1
116,2011-04-14,1
116,2011-04-26,1
116,2011-05-05,1
116,2011-06-05,2
116,2011-06-27,1
116,2011-07-08,1
116,2011-07-19,1
116,2011-08-04,1
116,2011-08-23,1
116,2011-09-07,1
116,2011-10-05,1
116,2011-11-02,1
116,2011-12-07,1
42,2010-12-02,1
42,2010-12-06,1
42,2010-12-10,1
42,2010-12-14,1
42,2011-01-09,1
42,2011-01-27,1
42,2011-02-09,1
42,2011-02-21,1
42,2011-03-03,1
42,2011-03-24,1
42,2011-03-30,1
42,2011-04-10,1
42,2011-05-03,1
42,2011-05-20,1
42,2011-06-01,1
42,2011-06-21,1
42,2011-06-29,1
42,2011-07-10,1
42,2011-08-01,1
42,2011-08-17,1
42,2011-09-13,1
42,2011-09-30,1
42,2011-10-17,1
42,2011-11-07,1
42,2011-11-16,1
42,2011-11-21,1
42,2011-11-23,1
42,2011-11-25,1
42,2011-12-05,1
42,2011-12-08,1
383,2011-04-03,1
383,2011-05-15,2
383,2011-07-10,1
383,2011-09-21,1
383,2011-10-18,1
383,2011-11-20,2
292,2011-01-23,1
292,2011-03-06,1
292,2011-06-19,1
292,2011-07-24,1
292,2011-10-11,1
292,2011-10-16,1
292,2011-11-06,1
292,2011-11-14,1
292,2011-11-23,1
292,2011-11-27,1
195,2010-12-13,1
195,2011-01-21,1
195,2011-01-24,1
195,2011-03-14,2
195,2011-04-11,1
195,2011-06-23,1
195,2011-06-29,1
195,2011-09-01,1
195,2011-11-17,1
260,2011-01-10,1
260,2011-01-20,1
260,2011-01-26,1
260,2011-02-02,1
260,2011-02-13,1
260,2011-02-14,1
260,2011-02-20,1
260,2011-02-22,1
260,2011-03-01,1
260,2011-03-06,1
260,2011-03-14,1
260,2011-03-21,1
260,2011-04-06,1
260,2011-04-12,1
260,2011-05-04,1
260,2011-05-17,1
260,2011-05-24,1
260,2011-06-05,1
260,2011-06-26,1
260,2011-07-11,1
260,2011-07-21,1
260,2011-08-11,1
260,2011-08-19,1
260,2011-09-08,1
260,2011-09-12,2
260,2011-09-27,1
260,2011-10-02,1
260,2011-10-09,1
260,2011-10-16,1
260,2011-10-24,1
260,2011-11-02,1
260,2011-11-07,1
260,2011-11-14,1
260,2011-11-18,1
260,2011-11-21,1
260,2011-11-28,1
260,2011-12-02,1
260,2011-12-05,1
437,2011-09-29,1
437,2011-10-06,1
437,2011-10-13,1
437,2011-11-01,1
437,2011-11-25,1
171,2010-12-10,3
171,2011-04-11,1
171,2011-12-04,1
19,2010-12-01,1
19,2010-12-03,1
19,2010-12-06,1
19,2010-12-09,1
19,2010-12-14,1
19,2010-12-19,1
19,2011-01-04,1
19,2011-01-09,1
19,2011-01-12,1
19,2011-01-16,2
19,2011-01-19,1
19,2011-01-23,1
19,2011-01-26,1
19,2011-01-30,1
19,2011-02-02,1
19,2011-02-08,1
19,2011-02-13,1
19,2011-02-17,2
19,2011-02-22,1
19,2011-02-28,1
19,2011-03-03,1
19,2011-03-07,1
19,2011-03-10,2
19,2011-03-14,1
19,2011-03-18,1
19,2011-03-21,1
19,2011-03-28,1
19,2011-03-31,1
19,2011-04-05,1
19,2011-04-11,1
19,2011-04-14,1
19,2011-04-18,1
19,2011-04-21,1
19,2011-04-27,1
19,2011-05-03,1
19,2011-05-06,1
19,2011-05-10,1
19,2011-05-13,1
19,2011-05-16,1
19,2011-05-19,1
19,2011-05-23,1
19,2011-05-24,1
19,2011-05-27,1
19,2011-05-31,1
19,2011-06-05,1
19,2011-06-08,1
19,2011-06-09,1
19,2011-06-13,1
19,2011-06-16,1
19,2011-06-21,1
19,2011-06-27,1
19,2011-06-30,2
19,2011-07-04,2
19,2011-07-06,1
19,2011-07-10,1
19,2011-07-12,1
19,2011-07-15,1
19,2011-07-18,1
19,2011-07-20,1
19,2011-07-25,1
19,2011-07-27,1
19,2011-07-29,1
19,2011-07-31,1
19,2011-08-03,1
19,2011-08-05,1
19,2011-08-09,1
19,2011-08-11,1
19,2011-08-14,1
19,2011-08-17,1
19,2011-08-19,1
19,2011-08-23,1
19,2011-08-25,1
19,2011-08-28,1
19,2011-09-01,1
19,2011-09-06,1
19,2011-09-09,1
19,2011-09-11,1
19,2011-09-14,1
19,2011-09-18,1
19,2011-09-20,1
19,2011-09-23,1
19,2011-09-26,1
19,2011-09-28,1
19,2011-10-02,2
19,2011-10-05,2
19,2011-10-07,2
19,2011-10-10,1
19,2011-10-12,1
19,2011-10-13,1
19,2011-10-17,1
19,2011-10-19,1
19,2011-10-23,1
19,2011-10-26,2
19,2011-10-28,1
19,2011-10-31,1
19,2011-11-02,1
19,2011-11-04,2
19,2011-11-08,1
19,2011-11-09,2
19,2011-11-11,1
19,2011-11-13,1
19,2011-11-16,2
19,2011-11-18,1
19,2011-11-20,1
19,2011-11-23,1
19,2011-11-24,1
19,2011-11-27,1
19,2011-11-29,1
19,2011-12-01,1
19,2011-12-02,1
19,2011-12-06,1
19,2011-12-08,1
0,2010-12-01,10
0,2010-12-02,24
296,2011-01-24,1
296,2011-03-31,1
296,2011-07-06,2
296,2011-07-26,1
296,2011-11-10,1
296,2011-11-15,1
296,2011-12-06,1
177,2010-12-10,1
177,2010-12-17,1
177,2011-02-17,1
177,2011-02-24,1
177,2011-03-22,1
177,2011-04-14,1
177,2011-05-19,1
177,2011-06-16,1
177,2011-07-01,1
177,2011-08-17,1
177,2011-08-24,2
177,2011-09-12,2
177,2011-09-15,1
177,2011-09-21,2
177,2011-10-26,2
177,2011-11-09,1
124,2010-12-08,1
124,2011-07-27,4
124,2011-08-08,1
124,2011-09-09,1
124,2011-09-29,1
124,2011-10-25,1
124,2011-11-08,1
124,2011-11-25,1
124,2011-12-07,1
10,2010-12-01,1
10,2010-12-06,1
10,2011-01-28,1
10,2011-04-17,1
10,2011-05-23,1
10,2011-07-01,1
10,2011-07-22,1
10,2011-07-26,1
10,2011-08-26,1
10,2011-09-22,1
10,2011-10-17,1
10,2011-11-06,1
10,2011-11-13,1
10,2011-11-25,1
10,2011-11-28,1
10,2011-12-01,1
10,2011-12-05,1
54,2010-12-03,1
54,2010-12-07,1
54,2011-01-14,1
54,2011-02-17,1
54,2011-03-15,1
54,2011-03-20,1
54,2011-04-27,1
54,2011-06-08,1
54,2011-06-30,1
54,2011-08-08,1
54,2011-10-02,1
54,2011-12-04,1
45,2010-12-02,1
45,2010-12-21,2
45,2011-01-14,1
45,2011-01-17,1
45,2011-02-02,1
45,2011-02-16,1
45,2011-03-01,1
45,2011-03-11,1
45,2011-03-16,1
45,2011-03-17,1
45,2011-03-18,1
45,2011-04-08,1
45,2011-04-21,1
45,2011-04-27,1
45,2011-05-04,1
45,2011-05-13,1
45,2011-05-20,1
45,2011-05-24,1
45,2011-05-27,1
45,2011-06-09,1
45,2011-06-12,1
45,2011-06-17,2
45,2011-06-23,1
45,2011-07-07,1
45,2011-07-21,2
45,2011-07-22,1
45,2011-08-04,1
45,2011-08-08,1
45,2011-09-12,1
45,2011-09-13,1
45,2011-09-15,1
45,2011-09-19,1
45,2011-09-30,1
45,2011-11-08,1
45,2011-11-18,2
90,2010-12-05,1
90,2010-12-09,1
90,2011-01-12,1
90,2011-01-28,1
90,2011-03-01,1
90,2011-04-01,1
90,2011-06-28,1
90,2011-07-08,1
90,2011-07-21,1
90,2011-07-28,1
90,2011-09-09,2
90,2011-10-11,1
90,2011-11-02,1
137,2010-12-08,1
137,2010-12-14,1
137,2011-01-04,1
137,2011-02-02,1
137,2011-03-13,1
137,2011-04-26,1
137,2011-05-31,1
137,2011-07-04,1
137,2011-07-19,1
137,2011-07-28,1
137,2011-08-17,1
137,2011-10-07,1
137,2011-11-24,1
29,2010-12-02,2
29,2010-12-09,1
29,2011-01-06,1
29,2011-01-18,1
29,2011-02-02,1
29,2011-02-23,1
29,2011-03-03,1
29,2011-03-22,1
29,2011-03-31,1
29,2011-04-08,1
29,2011-05-04,1
29,2011-05-10,1
29,2011-06-09,1
29,2011-07-19,1
29,2011-08-28,1
29,2011-09-23,1
29,2011-09-30,1
29,2011-11-03,1
29,2011-11-16,1
29,2011-11-28,1
60,2010-12-05,1
60,2010-12-07,1
60,2010-12-16,1
60,2011-02-01,1
60,2011-02-21,1
60,2011-05-20,1
60,2011-08-03,1
60,2011-09-16,1
60,2011-10-31,1
60,2011-12-02,1
279,2011-01-16,1
279,2011-04-18,1
279,2011-06-12,1
279,2011-09-12,1
279,2011-11-13,1
131,2010-12-08,1
131,2010-12-19,1
131,2011-01-25,1
131,2011-04-27,1
131,2011-06-19,1
131,2011-08-11,1
131,2011-08-28,1
131,2011-10-19,1
131,2011-10-27,1
131,2011-11-06,1
131,2011-12-01,1
438,2011-10-07,1
438,2011-10-13,1
438,2011-11-28,1
123,2010-12-07,3
123,2010-12-09,1
123,2011-02-07,2
123,2011-03-03,1
123,2011-03-25,1
123,2011-04-20,1
123,2011-05-16,1
123,2011-05-17,5
123,2011-06-07,1
123,2011-06-09,1
123,2011-06-14,3
123,2011-07-04,2
123,2011-07-20,2
123,2011-07-28,1
123,2011-08-05,1
123,2011-09-02,1
123,2011-09-15,5
123,2011-09-22,6
123,2011-09-28,2
123,2011-10-03,7
123,2011-10-04,1
123,2011-10-21,3
123,2011-11-04,5
123,2011-11-28,1
123,2011-12-08,2
123,2011-12-09,1
61,2010-12-05,1
61,2010-12-12,1
61,2011-01-05,1
61,2011-01-12,1
61,2011-01-18,1
61,2011-02-09,1
61,2011-03-24,1
61,2011-04-03,1
61,2011-04-12,1
61,2011-05-19,1
61,2011-05-29,1
61,2011-06-12,1
61,2011-06-19,1
61,2011-07-14,1
61,2011-07-24,1
61,2011-08-04,1
61,2011-08-21,1
61,2011-09-09,1
61,2011-09-28,1
61,2011-10-06,1
61,2011-10-23,1
61,2011-11-09,1
61,2011-11-25,1
61,2011-12-02,2
61,2011-12-08,1
175,2010-12-10,1
175,2010-12-16,1
175,2010-12-23,1
175,2011-02-17,1
175,2011-04-03,1
175,2011-04-18,1
175,2011-04-19,1
175,2011-10-03,1
73,2010-12-05,1
73,2010-12-10,1
73,2011-01-18,1
73,2011-02-07,1
73,2011-02-11,1
73,2011-03-02,1
73,2011-03-14,1
73,2011-03-24,1
73,2011-03-28,1
73,2011-04-01,1
73,2011-04-10,1
73,2011-05-04,1
73,2011-05-11,1
73,2011-05-16,1
73,2011-06-06,1
73,2011-06-17,1
73,2011-06-24,1
73,2011-07-15,1
73,2011-09-09,1
73,2011-09-23,1
73,2011-10-18,1
73,2011-10-21,1
73,2011-10-26,1
73,2011-11-11,1
73,2011-11-20,1
73,2011-11-29,1
419,2011-07-12,1
419,2011-09-16,1
419,2011-10-16,1
419,2011-11-04,1
419,2011-11-17,1
419,2011-12-01,1
312,2011-01-31,1
312,2011-05-19,1
312,2011-09-13,1
312,2011-11-27,1
223,2010-12-16,1
223,2011-01-17,1
223,2011-01-21,1
223,2011-02-25,1
223,2011-03-06,1
223,2011-03-31,1
223,2011-05-18,1
223,2011-06-20,2
223,2011-07-19,1
223,2011-09-04,1
223,2011-10-05,1
223,2011-10-31,1
223,2011-12-05,1
162,2010-12-09,1
162,2011-02-07,1
162,2011-03-20,1
162,2011-03-22,1
162,2011-05-19,1
162,2011-07-13,1
162,2011-08-18,1
162,2011-09-16,1
162,2011-10-27,1
162,2011-11-17,1
162,2011-11-18,1
162,2011-12-06,1
246,2011-01-06,1
246,2011-03-29,1
246,2011-04-10,1
246,2011-04-27,1
246,2011-05-25,1
246,2011-06-07,1
246,2011-07-03,1
246,2011-07-27,1
246,2011-08-11,1
246,2011-09-19,1
246,2011-10-26,1
250,2011-01-06,1
250,2011-01-23,1
250,2011-02-28,1
250,2011-04-21,1
250,2011-05-23,1
250,2011-06-14,1
250,2011-06-23,1
250,2011-07-14,2
250,2011-09-05,1
250,2011-10-27,1
250,2011-11-10,2
250,2011-11-23,1
250,2011-11-30,1
250,2011-12-06,1
